30236752,41.3716733,2.1655913,30236751,41.3717782,2.165075,44.64544714717237,Carrer de Magalhaes
30236752,41.3716733,2.1655913,30236753,41.3715787,2.1660458,39.36095982065554,Carrer de Magalhaes
30236753,41.3715787,2.1660458,4834501701,41.3714921,2.1664341,33.80262664542906,Carrer de Magalhaes
30236760,41.3737213,2.1616867,30236720,41.3731607,2.1614811,64.66486951898113,Carrer de la Creu dels Molers
30236760,41.3737213,2.1616867,30236715,41.3732646,2.1627417,101.64665692643757,Carrer d'Elkano
30236761,41.3725819,2.16125,1514106960,41.3719837,2.1610494,68.59081330252192,Carrer de la Creu dels Molers
30236761,41.3725819,2.16125,30298891,41.3727257,2.1605974,56.75443780276868,Carrer de Magalhaes
30236771,41.3739789,2.163696,30236773,41.3730769,2.1633623,104.09148869915161,Carrer de Margarit
30236773,41.3730769,2.1633623,30236748,41.3722005,2.1630471,100.93832829843808,Carrer de Margarit
30236773,41.3730769,2.1633623,30236779,41.3728784,2.1640046,57.96330918962097,Carrer d'Elkano
30236779,41.3728784,2.1640046,7040359552,41.3736452,2.1644578,93.28270416687792,Carrer de Tapioles
30236779,41.3728784,2.1640046,30248252,41.3726665,2.1646705,60.35462610763641,Carrer d'Elkano
30236780,41.3714679,2.1634973,1514106958,41.3716067,2.1628335,57.50094449167147,Carrer d'Anníbal
30236780,41.3714679,2.1634973,30236749,41.3720641,2.1637054,68.53103821461194,Carrer de Tapioles
30236807,41.3694104,2.1224742,30237022,41.3692377,2.1219888,44.82827736715207,Carrer d'Albareda
30236807,41.3694104,2.1224742,6173990379,41.369396,2.1226808,17.388748289057315,Ronda de la Torrassa
30236808,41.3698529,2.1231626,30236908,41.3690014,2.1241738,126.82746412474022,Carrer de Mossèn Jaume Busquet
30236808,41.3698529,2.1231626,11757092711,41.3694902,2.1226525,58.63914039195265,Rambla Catalana
30236810,41.370708,2.1243999,30236808,41.3698529,2.1231626,140.39147327365583,Rambla Catalana
30236810,41.370708,2.1243999,30236905,41.3689765,2.126487,259.6472384141562,Carrer de Rafael Campalans
30236811,41.3711894,2.1250982,30236810,41.370708,2.1243999,79.13320542343857,Rambla Catalana
30236811,41.3711894,2.1250982,30264645,41.3723064,2.1238038,164.71039176931757,Carrer del Doctor Martí i Julià
30236813,41.3721659,2.126484,340197288,41.3720104,2.1267356,27.205752457753476,Carrer de la Riera Blanca
30236813,41.3721659,2.126484,30236811,41.3711894,2.1250982,158.72739321397125,Rambla Catalana
30236813,41.3721659,2.126484,7021902544,41.3731171,2.1250829,157.81173753449522,Carrer de la Riera Blanca
30236842,41.3698397,2.1191228,30237074,41.3690711,2.1197732,101.24291759556243,Carrer de Llançà
30236842,41.3698397,2.1191228,30236844,41.3708571,2.1210005,193.34998906121157,Carrer del Montseny
30236844,41.3708571,2.1210005,30236847,41.3719334,2.1229395,201.3107258757717,Carrer del Montseny
30236844,41.3708571,2.1210005,30237020,41.3718369,2.1203996,119.93549450198736,Carrer del Llobregat
30236847,41.3719334,2.1229395,30236810,41.370708,2.1243999,182.81680045408675,Carrer de Rafael Campalans
30236847,41.3719334,2.1229395,6173990455,41.3723033,2.1236141,69.72876930958942,Carrer del Montseny
30236902,41.3694725,2.1275391,2013654034,41.3706099,2.1293396,197.3933428283801,Ronda de la Torrassa
30236902,41.3694725,2.1275391,30236811,41.3711894,2.1250982,286.95956019602295,Carrer del Doctor Martí i Julià
30236905,41.3689765,2.126487,30236902,41.3694725,2.1275391,104.20955928175283,Ronda de la Torrassa
30236908,41.3690014,2.1241738,30236905,41.3689765,2.126487,206.114638541135,Ronda de la Torrassa
30236925,41.3739279,2.1211692,30236928,41.3729381,2.1220246,131.27726424580447,Carrer de Rafael Campalans
30236925,41.3739279,2.1211692,451754016,41.3735895,2.1206288,58.73211827329299,Carrer de Fortuny
30236928,41.3729381,2.1220246,30236847,41.3719334,2.1229395,135.40692619807407,Carrer de Rafael Campalans
30236928,41.3729381,2.1220246,30237020,41.3718369,2.1203996,182.73329179683842,Carrer de Mas
30236941,41.3739633,2.1197564,30237017,41.3737125,2.1192514,50.59345780925811,Carrer de Pujós
30236943,41.3733266,2.1201979,451754016,41.3735895,2.1206288,46.339831700481305,Carrer de Fortuny
30237016,41.374469,2.1187654,11373542260,41.3757645,2.1179932,157.9220557203992,Carrer del Llobregat
30237016,41.374469,2.1187654,960829495,41.3739368,2.1177316,104.61879158581255,Carrer d'Occident
30237017,41.3737125,2.1192514,30237016,41.374469,2.1187654,93.38655130759045,Carrer del Llobregat
30237020,41.3718369,2.1203996,30237017,41.3737125,2.1192514,229.51295886520808,Carrer del Llobregat
30237020,41.3718369,2.1203996,30237025,41.3715642,2.1199789,46.38815030439622,Carrer de Mas
30237022,41.3692377,2.1219888,30236844,41.3708571,2.1210005,198.08356996155436,Carrer del Llobregat
30237022,41.3692377,2.1219888,30236807,41.3694104,2.1224742,44.82827736715207,Carrer d'Albareda
30237023,41.3731989,2.1182449,30237017,41.3737125,2.1192514,101.58439006034178,Carrer de Pujós
30237023,41.3731989,2.1182449,12163264723,41.3722735,2.119219,131.13059751006892,Carrer d'Orient
30237025,41.3715642,2.1199789,30237073,41.370564,2.1185188,164.9969910221124,Carrer de Mas
30237069,41.3730407,2.1163953,30237070,41.3724889,2.1168621,72.77027690793244,Carrer de Llançà
30237069,41.3730407,2.1163953,30237155,41.3722611,2.1163126,87.00003228171528,Carrer de la Creu Roja
30237069,41.3730407,2.1163953,30237193,41.3732812,2.1164248,26.856530793194985,Carrer de la Creu Roja
30237070,41.3724889,2.1168621,30237073,41.370564,2.1185188,254.8108914129346,Carrer de Llançà
30237070,41.3724889,2.1168621,30237023,41.3731989,2.1182449,139.82452602316528,Carrer de Pujós
30237073,41.370564,2.1185188,30236842,41.3698397,2.1191228,95.09579223981099,Carrer de Llançà
30237073,41.370564,2.1185188,942080295,41.3694275,2.1167037,197.63571652150074,Carrer de Mas
30237100,41.3694613,2.1166703,30237155,41.3722611,2.1163126,330.6411820552642,Carrer de Vallparda
30237100,41.3694613,2.1166703,942080290,41.3694933,2.1165806,8.390005944362567,Plaça de Blas Infante
30237104,41.3741959,2.1238666,1624386754,41.3746599,2.1234495,62.42469009525748,Carrer de la Riera Blanca
30237104,41.3741959,2.1238666,30236928,41.3729381,2.1220246,207.95824717462222,Carrer de Mas
30237104,41.3741959,2.1238666,3618456746,41.3735331,2.1242839,81.80715197399678,Carrer de la Riera Blanca
30237155,41.3722611,2.1163126,30237070,41.3724889,2.1168621,53.43702213053403,Carrer de Pujós
30237155,41.3722611,2.1163126,30237069,41.3730407,2.1163953,87.00003228171528,Carrer de la Creu Roja
30237190,41.3724831,2.1134044,30237370,41.3726098,2.1132675,18.137781676542165,Avinguda del Torrent Gornal
30237190,41.3724831,2.1134044,451753935,41.3716706,2.1142438,114.32230021549394,Avinguda del Torrent Gornal
30237193,41.3732812,2.1164248,30237190,41.3724831,2.1134044,267.23908787416696,Carrer del Mont
30237193,41.3732812,2.1164248,30237069,41.3730407,2.1163953,26.856530793194988,Carrer de la Creu Roja
30237193,41.3732812,2.1164248,451753957,41.3748784,2.1160365,185.446761996713,Carrer de la Creu Roja
30237306,41.3746416,2.1153779,30237550,41.3745132,2.1134448,162.564042237225,Travessera de Collblanc
30237366,41.370562,2.1102514,451753924,41.3708909,2.1096925,59.296106541227715,Avinguda de Miraflors
30237370,41.3726098,2.1132675,30237190,41.3724831,2.1134044,18.137781676542165,Avinguda del Torrent Gornal
30237370,41.3726098,2.1132675,30251351,41.3712772,2.1113197,219.9509580067429,Carrer de Font
30237370,41.3726098,2.1132675,7368402565,41.372758,2.1130955,21.85452413487456,Avinguda del Torrent Gornal
30237432,41.3677982,2.1081573,5305619074,41.3682201,2.1091699,97.0206990259396,Carrer dels Pins
